file_name	new addition	species	neighbour_count	rgg_gene_count
GCA_041228315	False	Streptococcus pneumoniae strain serotype 4 chromosome, complete genome.	0	5
GCA_041429915	False	Streptococcus pyogenes strain Isolate 34 chromosome, complete genome.	0	3
GCA_041429935	False	Streptococcus pyogenes strain Isolate 35 chromosome, complete genome.	0	3
GCA_041429945	False	Streptococcus pyogenes strain Isolate 33 chromosome, complete genome.	0	3
GCA_041430105	False	Streptococcus pyogenes strain Isolate 31 chromosome, complete genome.	0	3
GCA_041430535	False	Streptococcus pyogenes strain Isolate 30 chromosome, complete genome.	0	3
GCA_041430835	False	Streptococcus pyogenes strain Isolate 29 chromosome, complete genome.	0	3
GCA_041430845	False	Streptococcus pyogenes strain Isolate 28 chromosome, complete genome.	0	3
GCA_041430855	False	Streptococcus pyogenes strain Isolate 27 chromosome, complete genome.	0	3
GCA_041430865	False	Streptococcus pyogenes strain Isolate 26 chromosome, complete genome.	0	3
GCA_041430875	False	Streptococcus pyogenes strain Isolate 23 chromosome, complete genome.	0	3
GCA_041430885	False	Streptococcus pyogenes strain Isolate 24 chromosome, complete genome.	0	3
GCA_041430895	False	Streptococcus pyogenes strain Isolate 22 chromosome, complete genome.	0	3
GCA_041430905	False	Streptococcus pyogenes strain Isolate 20 chromosome, complete genome.	0	3
GCA_041430915	False	Streptococcus pyogenes strain Isolate 18 chromosome, complete genome.	0	3
GCA_041430925	False	Streptococcus pyogenes strain Isolate 17 chromosome, complete genome.	0	3
GCA_041430935	False	Streptococcus pyogenes strain Isolate 16 chromosome, complete genome.	0	3
GCA_041430945	False	Streptococcus pyogenes strain Isolate 11 chromosome, complete genome.	0	3
GCA_041430955	False	Streptococcus pyogenes strain Isolate 12 chromosome, complete genome.	0	3
GCA_041430965	False	Streptococcus pyogenes strain Isolate 10 chromosome, complete genome.	0	3
GCA_041430975	False	Streptococcus pyogenes strain Isolate 9 chromosome, complete genome.	0	3
GCA_041430985	False	Streptococcus pyogenes strain Isolate 8 chromosome, complete genome.	0	3
GCA_041430995	False	Streptococcus pyogenes strain Isolate 7 chromosome, complete genome.	0	3
GCA_041431005	False	Streptococcus pyogenes strain Isolate 6 chromosome, complete genome.	0	3
GCA_041431015	False	Streptococcus pyogenes strain Isolate 4 chromosome, complete genome.	0	3
GCA_041431025	False	Streptococcus pyogenes strain Isolate 5 chromosome, complete genome.	0	3
GCA_041431035	False	Streptococcus pyogenes strain Isolate 3 chromosome, complete genome.	0	3
GCA_041431045	False	Streptococcus pyogenes strain Isolate 2 chromosome, complete genome.	0	2
GCA_041431055	False	Streptococcus pyogenes strain Isolate 1 chromosome, complete genome.	0	3
GCA_041447185	False	Streptococcus pyogenes strain Isolate 32 chromosome, complete genome.	0	3
GCA_041447195	False	Streptococcus pyogenes strain Isolate 13 chromosome, complete genome.	0	3
GCA_041509385	False	Streptococcus thermophilus strain S24750 chromosome, complete genome.	2	5
GCA_041510115	False	Streptococcus thermophilus strain S24749 chromosome, complete genome.	2	4
GCA_041510825	False	Streptococcus thermophilus strain S24747 chromosome, complete genome.	2	4
GCA_041511495	False	Streptococcus thermophilus strain S24746 chromosome, complete genome.	2	6
GCA_041512205	False	Streptococcus thermophilus strain S24745 chromosome, complete genome.	2	6
GCA_041512935	False	Streptococcus thermophilus strain S24743 chromosome, complete genome.	1	4
GCA_041513585	False	Streptococcus thermophilus strain S24742 chromosome, complete genome.	2	5
GCA_041514255	False	Streptococcus thermophilus strain S24736 chromosome, complete genome.	2	3
GCA_041514265	False	Streptococcus thermophilus strain S24735 chromosome, complete genome.	1	3
GCA_041514275	False	Streptococcus thermophilus strain S24734 chromosome, complete genome.	1	3
GCA_041514285	False	Streptococcus thermophilus strain S24733 chromosome, complete genome.	2	5
GCA_041514295	False	Streptococcus thermophilus strain S24732 chromosome, complete genome.	2	5
GCA_041514325	False	Streptococcus thermophilus strain S24730 chromosome, complete genome.	2	4
GCA_041514335	False	Streptococcus thermophilus strain S24728 chromosome, complete genome.	1	3
GCA_041514345	False	Streptococcus thermophilus strain S24726 chromosome, complete genome.	2	4
GCA_041514355	False	Streptococcus thermophilus strain S24724 chromosome, complete genome.	1	3
GCA_041720885	False	Streptococcus pneumoniae strain FC2 chromosome, complete genome.	0	3
GCA_041728555	False	Streptococcus agalactiae strain SA2BKE chromosome, complete genome.	0	2
GCA_041729265	False	Streptococcus pneumoniae strain FC1 chromosome, complete genome.	0	5
GCA_041804565	False	Streptococcus agalactiae strain GBS-B4009 chromosome, complete genome.	0	2
GCA_041893975	False	Streptococcus thermophilus strain S24748 chromosome, complete genome.	2	5
GCA_041937135	False	Streptococcus pneumoniae strain 20234295 chromosome, complete genome.	0	4
GCA_041937145	False	Streptococcus pneumoniae strain 20155336 chromosome, complete genome.	0	4
GCA_041937155	False	Streptococcus pneumoniae strain 20234287 chromosome, complete genome.	0	5
GCA_041955655	False	Streptococcus pneumoniae strain 6_2F1 chromosome, complete genome.	0	8
GCA_042140045	False	Streptococcus nidrosiense strain SO-23-1 chromosome, complete genome.	0	4
GCA_042649745_1	True	Streptococcus caprae strain CCUG 67170 velvet_auto_127_53, whole genome shotgun sequence	0	0
GCA_042649885_1	True	Streptococcus dentapri strain CCUG 58728 GCM70011762_74, whole genome shotgun sequence	0	0
GCA_042656225_1	True	Streptococcus caledonicus strain CCUG 73951 velvet_auto_105_33, whole genome shotgun sequence	0	3
GCA_042821045	False	Streptococcus dysgalactiae subsp. equisimilis strain MGGS36030 chromosome, complete genome.	0	3
GCA_042821135	False	Streptococcus dysgalactiae subsp. equisimilis strain MGGS36021 chromosome, complete genome.	0	3
GCA_042822305	False	Streptococcus dysgalactiae subsp. equisimilis strain MGGS35977 chromosome, complete genome.	0	4
GCA_042822795	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36101 chromosome, complete genome.	1	3
GCA_042823405	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36090 chromosome, complete genome.	1	2
GCA_042823915	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36086 chromosome, complete genome.	1	3
GCA_042824005	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36085 chromosome, complete genome.	1	3
GCA_042824935	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36071 chromosome, complete genome.	2	2
GCA_042825465	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36067 chromosome, complete genome.	1	3
GCA_042826005	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36066 chromosome, complete genome.	1	3
GCA_042826515	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36061 chromosome, complete genome.	1	3
GCA_042826985	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36060 chromosome, complete genome.	1	3
GCA_042827775	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36051 chromosome, complete genome.	1	3
GCA_042828865	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36049 chromosome, complete genome.	1	3
GCA_042829395	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36046 chromosome, complete genome.	1	3
GCA_042829845	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36045 chromosome, complete genome.	1	3
GCA_042830455	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36042 chromosome, complete genome.	1	3
GCA_042830985	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36038 chromosome, complete genome.	0	2
GCA_042831615	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36035 chromosome, complete genome.	1	3
GCA_042832205	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36034 chromosome, complete genome.	1	3
GCA_042832795	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36033 chromosome, complete genome.	0	2
GCA_042833365	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36028 chromosome, complete genome.	1	3
GCA_042833835	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36025 chromosome, complete genome.	1	3
GCA_042834645	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36023 chromosome, complete genome.	1	3
GCA_042835325	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36020 chromosome, complete genome.	1	3
GCA_042835875	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36018 chromosome, complete genome.	1	3
GCA_042836465	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36016 chromosome, complete genome.	1	3
GCA_042836995	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36014 chromosome, complete genome.	1	3
GCA_042837585	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36011 chromosome, complete genome.	1	3
GCA_042838115	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36009 chromosome, complete genome.	1	3
GCA_042838705	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36005 chromosome, complete genome.	0	2
GCA_042839455	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS36000 chromosome, complete genome.	1	3
GCA_042839885	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35999 chromosome, complete genome.	1	3
GCA_042840455	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35997 chromosome, complete genome.	1	3
GCA_042840885	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35988 chromosome, complete genome.	1	3
GCA_042841075	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35987 chromosome, complete genome.	1	3
GCA_042841845	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35984 chromosome, complete genome.	2	3
GCA_042842215	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35983 chromosome, complete genome.	1	3
GCA_042842865	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35980 chromosome, complete genome.	1	3
GCA_042843455	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35978 chromosome, complete genome.	1	3
GCA_042844005	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35973 chromosome, complete genome.	1	3
GCA_042844555	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35972 chromosome, complete genome.	1	3
GCA_042845125	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35970 chromosome, complete genome.	1	2
GCA_042845655	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35965 chromosome, complete genome.	0	3
GCA_042847285	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35960 chromosome, complete genome.	1	3
GCA_042848965	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35953 chromosome, complete genome.	1	3
GCA_042850475	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35952 chromosome, complete genome.	1	3
GCA_042852015	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35941 chromosome, complete genome.	1	3
GCA_042853255	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35940 chromosome, complete genome.	1	3
GCA_042854115	False	Streptococcus pasteurianus k46-0107-A9 DNA, complete genome.	0	3
GCA_042854585	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35939 chromosome, complete genome.	1	3
GCA_042855555	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35926 chromosome, complete genome.	0	3
GCA_042856145	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35921 chromosome, complete genome.	1	3
GCA_042856795	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35917 chromosome, complete genome.	1	3
GCA_042857585	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35907 chromosome, complete genome.	1	3
GCA_042858075	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35904 chromosome, complete genome.	1	3
GCA_042858705	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35901 chromosome, complete genome.	1	2
GCA_042859375	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35898 chromosome, complete genome.	1	3
GCA_042859885	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35894 chromosome, complete genome.	1	3
GCA_042860615	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35893 chromosome, complete genome.	1	3
GCA_042861675	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35892 chromosome, complete genome.	1	3
GCA_042863435	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35887 chromosome, complete genome.	1	3
GCA_042866015	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35876 chromosome, complete genome.	1	3
GCA_042868505	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35873 chromosome, complete genome.	1	3
GCA_042871315	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35871 chromosome, complete genome.	1	3
GCA_042873075	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35869 chromosome, complete genome.	1	3
GCA_042876235	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35868 chromosome, complete genome.	1	3
GCA_042878675	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35867 chromosome, complete genome.	1	3
GCA_042881415	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35861 chromosome, complete genome.	1	3
GCA_042884265	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35858 chromosome, complete genome.	1	3
GCA_042887365	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35856 chromosome, complete genome.	1	3
GCA_042890665	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35855 chromosome, complete genome.	1	3
GCA_042895565	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35853 chromosome, complete genome.	1	3
GCA_042899835	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35850 chromosome, complete genome.	1	3
GCA_042902765	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35844 chromosome, complete genome.	1	3
GCA_042903515	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35838 chromosome, complete genome.	1	3
GCA_042904165	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35828 chromosome, complete genome.	1	3
GCA_042904735	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35822 chromosome, complete genome.	1	3
GCA_042905385	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35817 chromosome, complete genome.	1	3
GCA_042905975	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35810 chromosome, complete genome.	1	3
GCA_042906585	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35808 chromosome, complete genome.	1	3
GCA_042907155	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35799 chromosome, complete genome.	1	3
GCA_042907745	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35798 chromosome, complete genome.	1	3
GCA_042908255	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35785 chromosome, complete genome.	1	3
GCA_042908825	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35780 chromosome, complete genome.	1	3
GCA_042909395	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35777 chromosome, complete genome.	1	3
GCA_042909985	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35757 chromosome, complete genome.	1	3
GCA_042910495	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35755 chromosome, complete genome.	1	3
GCA_042911105	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35754 chromosome, complete genome.	1	3
GCA_042911635	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35744 chromosome, complete genome.	1	3
GCA_042912165	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35741 chromosome, complete genome.	1	3
GCA_042912675	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35737 chromosome, complete genome.	1	3
GCA_042913305	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35730 chromosome, complete genome.	1	3
GCA_042913815	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35725 chromosome, complete genome.	1	3
GCA_042914585	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35718 chromosome, complete genome.	1	3
GCA_042914955	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35716 chromosome, complete genome.	1	3
GCA_042915565	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35714 chromosome, complete genome.	1	3
GCA_042916075	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35713 chromosome, complete genome.	1	3
GCA_042916705	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35710 chromosome, complete genome.	1	3
GCA_042917235	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35707 chromosome, complete genome.	1	3
GCA_042917805	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35706 chromosome, complete genome.	1	3
GCA_042918355	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35705 chromosome, complete genome.	1	3
GCA_042918885	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35698 chromosome, complete genome.	1	3
GCA_042920665	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35703 chromosome, complete genome.	1	3
GCA_042921085	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35689 chromosome, complete genome.	1	3
GCA_042921695	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35685 chromosome, complete genome.	1	3
GCA_042922305	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35681 chromosome, complete genome.	1	3
GCA_042922855	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35679 chromosome, complete genome.	1	3
GCA_042923325	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35678 chromosome, complete genome.	1	3
GCA_042924555	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35665 chromosome, complete genome.	1	3
GCA_042925125	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35660 chromosome, complete genome.	1	3
GCA_042925415	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35648 chromosome, complete genome.	1	3
GCA_042925425	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35642 chromosome, complete genome.	1	3
GCA_042925715	False	Streptococcus dysgalactiae subsp. equisimilis strain MGCS35633 chromosome, complete genome.	1	3
GCA_042926125	False	Streptococcus dysgalactiae subsp. equisimilis strain MGAS35772 chromosome, complete genome.	0	3
GCA_043099355	False	Streptococcus parasuis strain FZ1 chromosome, complete genome.	1	3
GCA_043099365	False	Streptococcus parasuis strain FZ2 chromosome, complete genome.	0	2
GCA_043231225	False	Streptococcus pyogenes M1 GAS strain SF370 chromosome, complete genome.	0	3
GCA_043507435	False	Streptococcus anginosus strain CGMH_KH1 chromosome, complete genome.	0	1
GCA_043656315_1	True	Streptococcus hepaticus strain 20-1249 9, whole genome shotgun sequence	0	0
GCA_043702715	False	Streptococcus parauberis strain DB-WT chromosome, complete genome.	1	1
GCA_043703385	False	Streptococcus parauberis strain DB-M1 chromosome, complete genome.	1	1
GCA_043704035	False	Streptococcus parauberis strain DB-M3 chromosome, complete genome.	1	1
GCA_043704665	False	Streptococcus parauberis strain DB-M5 chromosome, complete genome.	1	1
GCA_043705335	False	Streptococcus parauberis strain DB-M9 chromosome, complete genome.	1	1
GCA_043705905	False	Streptococcus parauberis strain DB-M11 chromosome, complete genome.	1	1
GCA_043706535	False	Streptococcus parauberis strain DB-M18 chromosome, complete genome.	1	1
GCA_043707145	False	Streptococcus parauberis strain DB-M23 chromosome, complete genome.	1	1
GCA_043707715	False	Streptococcus parauberis strain DB-M17 chromosome, complete genome.	1	1
GCA_044360185	False	Streptococcus mutans strain LMG 14558 chromosome, complete genome.	0	3
GCA_044360805	False	Streptococcus pyogenes strain 20154608 chromosome, complete genome.	0	3
GCA_044360885	False	Streptococcus pyogenes strain 20200554 chromosome, complete genome.	0	3
GCA_044360945	False	Streptococcus pyogenes strain 20203206 chromosome, complete genome.	0	3
GCA_044361035	False	Streptococcus pyogenes strain 20192362 chromosome, complete genome.	0	3
GCA_044361075	False	Streptococcus pyogenes strain 20154051 chromosome, complete genome.	0	3
GCA_044361135	False	Streptococcus pyogenes strain 20164915 chromosome, complete genome.	0	3
GCA_044361195	False	Streptococcus pyogenes strain 20181688 chromosome, complete genome.	0	3
GCA_044361245	False	Streptococcus pyogenes strain 20185322 chromosome, complete genome.	0	3
GCA_044361285	False	Streptococcus pyogenes strain 20160179 chromosome, complete genome.	0	3
GCA_044361625	False	Streptococcus parasuis strain 1628469 chromosome, complete genome.	0	2
GCA_044361715	False	Streptococcus suis strain MY1C3_3B chromosome, complete genome.	0	2
GCA_044503215	False	Streptococcus sp. ZJ 1593 chromosome, complete genome.	0	1
GCA_044740735	False	Streptococcus mutans strain DPC6143 chromosome, complete genome.	1	4
GCA_044879805	False	Streptococcus pneumoniae strain 262 chromosome, complete genome.	0	7
GCA_045159845	False	Streptococcus thermophilus strain 4134 chromosome, complete genome.	1	7
GCA_045159855	False	Streptococcus thermophilus strain MM8 chromosome, complete genome.	2	5
GCA_045159865	False	Streptococcus thermophilus strain RR chromosome, complete genome.	3	7
GCA_045290375	False	Streptococcus pyogenes strain MGAS37817 chromosome, complete genome.	0	3
GCA_045290385	False	Streptococcus pyogenes strain MGAS37822 chromosome, complete genome.	0	3
GCA_045290395	False	Streptococcus pyogenes strain MGAS37823 chromosome, complete genome.	0	3
GCA_045290405	False	Streptococcus pyogenes strain MGAS37829 chromosome, complete genome.	0	3
GCA_045290415	False	Streptococcus pyogenes strain MGAS37837 chromosome, complete genome.	0	3
GCA_045290435	False	Streptococcus pyogenes strain MGAS37843 chromosome, complete genome.	0	3
GCA_045290545	False	Streptococcus pyogenes strain MGAS37844 chromosome, complete genome.	0	3
GCA_045290615	False	Streptococcus pyogenes strain MGAS37850 chromosome, complete genome.	0	3
GCA_045290705	False	Streptococcus pyogenes strain MGAS37857 chromosome, complete genome.	0	3
GCA_045290995	False	Streptococcus pyogenes strain MGAS38345 chromosome, complete genome.	0	3
GCA_045345455	False	Streptococcus pyogenes strain EMM113 chromosome, complete genome.	0	3
GCA_045345565	False	Streptococcus dysgalactiae subsp. equisimilis strain STG643 chromosome, complete genome.	1	5
GCA_045345895	False	Streptococcus pyogenes strain GAS strain MGAS2221 chromosome, complete genome.	0	2
GCA_045690025	False	Streptococcus pyogenes strain MGAS37826 chromosome, complete genome.	0	3
GCA_045690035	False	Streptococcus pyogenes strain MGAS37828 chromosome, complete genome.	0	3
GCA_045690045	False	Streptococcus pyogenes strain MGAS37831 chromosome, complete genome.	0	3
GCA_045690055	False	Streptococcus pyogenes strain MGAS37832 chromosome, complete genome.	0	3
GCA_045690065	False	Streptococcus pyogenes strain MGAS37833 chromosome, complete genome.	0	3
GCA_045690075	False	Streptococcus pyogenes strain MGAS37834 chromosome, complete genome.	0	3
GCA_045690085	False	Streptococcus pyogenes strain MGAS37836 chromosome, complete genome.	0	3
GCA_045690095	False	Streptococcus pyogenes strain MGAS37839 chromosome, complete genome.	0	3
GCA_045690105	False	Streptococcus pyogenes strain MGAS37842 chromosome, complete genome.	0	3
GCA_045690115	False	Streptococcus pyogenes strain MGAS37847 chromosome, complete genome.	0	3
GCA_045690125	False	Streptococcus pyogenes strain MGAS37848 chromosome, complete genome.	0	3
GCA_045690135	False	Streptococcus pyogenes strain MGAS37849 chromosome, complete genome.	0	3
GCA_045690145	False	Streptococcus pyogenes strain MGAS37853 chromosome, complete genome.	0	3
GCA_045690155	False	Streptococcus pyogenes strain MGAS37854 chromosome, complete genome.	0	3
GCA_045690165	False	Streptococcus pyogenes strain MGAS37859 chromosome, complete genome.	0	3
GCA_045690175	False	Streptococcus pyogenes strain MGAS37861 chromosome, complete genome.	0	3
GCA_045690185	False	Streptococcus pyogenes strain MGAS37637 chromosome, complete genome.	0	3
GCA_045690195	False	Streptococcus pyogenes strain MGAS37641 chromosome, complete genome.	0	3
GCA_045690205	False	Streptococcus pyogenes strain MGAS37642 chromosome, complete genome.	0	3
GCA_045690215	False	Streptococcus pyogenes strain MGAS37644 chromosome, complete genome.	0	3
GCA_045690225	False	Streptococcus pyogenes strain MGAS37674 chromosome, complete genome.	0	3
GCA_045690235	False	Streptococcus pyogenes strain MGAS38289 chromosome, complete genome.	0	3
GCA_045690245	False	Streptococcus pyogenes strain MGAS38337 chromosome, complete genome.	0	3
GCA_045690255	False	Streptococcus pyogenes strain MGAS38343 chromosome, complete genome.	0	3
GCA_045690265	False	Streptococcus pyogenes strain MGAS38362 chromosome, complete genome.	0	3
GCA_046245185	False	Streptococcus suis strain KKAHC02 chromosome, complete genome.	1	4
GCA_046352925	False	Streptococcus sp. KHUD_011 chromosome KHUD011, complete sequence.	2	7
GCA_046529645	False	Streptococcus agalactiae strain HU05/19 chromosome, complete genome.	0	2
GCA_046529655	False	Streptococcus agalactiae strain MA07 chromosome, complete genome.	0	2
GCA_046529665	False	Streptococcus agalactiae strain HU13/21 chromosome, complete genome.	0	3
GCA_046529675	False	Streptococcus agalactiae strain HU32/21 chromosome, complete genome.	0	3
GCA_046529685	False	Streptococcus agalactiae strain HU36/21 chromosome, complete genome.	0	2
GCA_046529705	False	Streptococcus agalactiae strain MA15 chromosome, complete genome.	0	2
GCA_046529745	False	Streptococcus sp. VEG1o chromosome, complete genome.	0	0
GCA_046529765	False	Streptococcus sp. LysM4 chromosome, complete genome.	0	0
GCA_046531375	False	Streptococcus salivarius strain KSS1 chromosome, complete genome.	0	2
GCA_046531385	False	Streptococcus salivarius strain KSS11 chromosome, complete genome.	0	2
GCA_046531395	False	Streptococcus salivarius strain KSS3 chromosome, complete genome.	0	2
GCA_046531505	False	Streptococcus salivarius strain KSS2 chromosome, complete genome.	0	2
GCA_046531515	False	Streptococcus salivarius strain KSS4 chromosome, complete genome.	0	3
GCA_046531525	False	Streptococcus salivarius strain KSS6 chromosome, complete genome.	0	3
GCA_046531535	False	Streptococcus salivarius strain KSS7 chromosome, complete genome.	0	2
GCA_046531545	False	Streptococcus salivarius strain KSS8 chromosome, complete genome.	0	2
GCA_046531555	False	Streptococcus salivarius strain KSS9 chromosome, complete genome.	0	1
GCA_046531605	False	Streptococcus salivarius strain KSS10 chromosome, complete genome.	0	2
GCA_046531615	False	Streptococcus salivarius strain KSS12 chromosome, complete genome.	0	3
GCA_046531625	False	Streptococcus salivarius strain KSS5 chromosome, complete genome.	0	3
GCA_046603845	False	Streptococcus anginosus strain SFAD 40 chromosome, complete genome.	0	1
GCA_046763045	False	Streptococcus salivarius strain MRD-NRLLH chromosome, complete genome.	0	3
GCA_046763055	False	Streptococcus salivarius strain MRD-KRBY chromosome, complete genome.	0	4
GCA_046763065	False	Streptococcus salivarius strain MRD1919 chromosome, complete genome.	0	3
GCA_046763075	False	Streptococcus salivarius strain MRD6060 chromosome, complete genome.	0	4
GCA_050314295_1	True	Streptococcus hyointestinalis strain SGI.104 HD223_243, whole genome shotgun sequence	0	0
GCA_900078265	False	Streptococcus agalactiae isolate SA111 genome assembly, chromosome: I	0	2
GCA_900094135	False	Streptococcus thermophilus strain ACA-DC 2 genome assembly, chromosome: I	1	4
GCA_900095845_1	True	Streptococcus timonensis strain Marseille-P2915, whole genome shotgun sequence	0	2
GCA_900143575	False	Streptococcus suis strain LS9N genome assembly, chromosome: I	0	4
GCA_900155855	False	Streptococcus agalactiae isolate BM110 genome assembly, chromosome: I	0	2
GCA_900187085	False	Streptococcus merionis strain NCTC13788 genome assembly, chromosome: 1	0	7
GCA_900187245	False	Streptococcus acidominimus strain NCTC11291 genome assembly, chromosome: 1	0	2
GCA_900459175_1	True	Streptococcus downei MFe28 strain NCTC 11391, whole genome shotgun sequence	0	1
GCA_900459215_1	True	Streptococcus criceti strain NCTC12277, whole genome shotgun sequence	0	0
GCA_900459365_1	True	Streptococcus massiliensis strain NCTC13765, whole genome shotgun sequence	0	2
GCA_900459485_1	True	Streptococcus macacae NCTC 11558, whole genome shotgun sequence	0	2
